No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
58950,WISEA J234527.65+010653.0,23h45m27.6538s,+01d06m53.092s,356.3652244,1.1147478,G,50450.0221764073,0.16828316,SLS,54.2266440341181,7,0,62,9,4,8,0,0,0,1
59005,WISEA J234019.42-000103.4,23h40m19.4253s,-00d01m03.456s,355.0809391,-0.0176269,G,20712.1317895316,0.069088235,SLS,54.2583780387248,13,0,60,9,7,8,0,0,0,1
59020,WISEA J234025.90+004418.9,23h40m25.9489s,+00d44m19.085s,355.1081206613,0.7386348286,G,112697.98081136,0.37592,SLS,54.2649922043525,2,0,35,4,1,4,0,0,0,1
59023,WISEA J234603.07+010034.0,23h46m03.0600s,+01d00m35.995s,356.51275,1.0099986,G,50590.1571629748,0.1687506,SLS,54.2666621827219,1,0,35,5,1,4,0,0,0,1
59024,WISEA J234335.62-003426.1,23h43m35.5944s,-00d34m24.492s,355.89831,-0.57347,G,7887.76741224808,0.02631076,SLS,54.2679071528849,2,0,36,7,2,4,0,0,0,1
59038,WISEA J234709.81+000611.9,23h47m09.8145s,+00d06m11.916s,356.790894,0.10331,*,28.5609108928244,9.5268944e-05,SLS,54.2731603546663,0,0,23,4,1,4,0,0,0,1
59100,WISEA J234141.49-002542.2,23h41m41.4987s,-00d25m42.256s,355.4229115,-0.4284046,*,23.080985366325,7.698988e-05,SLS,54.2991643607632,0,0,31,6,1,4,0,0,0,1
59122,WISEA J234230.50-003137.9,23h42m30.5039s,-00d31m37.937s,355.6270996,-0.5272049,*,4.64242801396263,1.5485473e-05,SLS,54.3109218598504,0,0,23,4,1,4,0,0,0,1
59169,WISEA J234255.94-003322.3,23h42m55.9448s,-00d33m22.382s,355.7331034,-0.5562173,G,105841.187670476,0.3530482,SLS,54.3354958421991,1,0,27,3,1,4,0,0,0,1
59331,SDSS J234339.47-003433.9,23h43m39.4753s,-00d34m33.983s,355.9144805323,-0.5761064428,G,84406.5665499,0.28155,SLS,54.4164157111991,2,0,19,2,1,4,0,0,0,1
59382,SDSS J234652.52-000526.3,23h46m52.5207s,-00d05m26.380s,356.71883623,-0.0906613462,G,208502.65661442,0.69549,SLS,54.4360766477672,2,0,15,1,1,4,0,0,0,1
59447,SDSS J234047.99-001340.4,23h40m47.9938s,-00d13m40.494s,355.1999744879,-0.2279151247,G,123088.78740564,0.41058,SLS,54.466412027524,2,0,19,2,1,4,0,0,0,1
59488,WISEA J234614.36+005814.7,23h46m14.3603s,+00d58m14.784s,356.5598349,0.9707735,QSO,378350.583341499,1.2620417,SLS,54.4891335068132,22,0,26,10,13,4,0,0,0,1
59525,FBQS J2344-0032,23h44m40.0285s,-00d32m31.663s,356.1667856,-0.5421287,QSO,150361.626811799,0.5015524,SLS,54.5058854787805,42,0,51,13,19,4,0,1,0,1
59538,WISEA J234608.71+005938.8,23h46m08.7139s,+00d59m38.857s,356.5363079,0.9941272,G,28680.394975715,0.0956675,SLS,54.5112106566905,1,0,32,5,1,4,0,0,0,1
59540,WISEA J234404.50+011400.4,23h44m04.4568s,+01d14m00.589s,356.01857,1.2334972,QSO,604070.830466037,2.0149634,SLS,54.5122527528134,21,0,18,6,11,4,0,1,0,1
59550,WISEA J234410.81+011348.6,23h44m10.8144s,+01d13m48.602s,356.0450603,1.2301674,*,49.3773317845129,0.00016470505,SLS,54.5177110787922,0,0,26,5,1,4,0,0,0,1
59609,WISEA J234017.16+004008.8,23h40m17.1655s,+00d40m08.899s,355.0715231,0.6691388,G,139577.636413003,0.46558088,SLS,54.5488945414123,8,0,29,6,5,4,0,0,0,1
59612,WISEA J234025.40-000459.6,23h40m25.4272s,-00d04m59.209s,355.1059468357,-0.0831136834,G,242625.03418398,0.80931,SLS,54.5501152959846,2,0,31,3,1,4,0,0,0,1
59648,WISEA J234521.62+010806.1,23h45m21.6275s,+01d08m06.183s,356.3401149,1.135051,G,67364.6034554515,0.22470413,SLS,54.5670962547884,7,0,58,8,4,8,0,0,0,1
59774,WISEA J234044.67-001250.6,23h40m44.6734s,-00d12m50.616s,355.1861395,-0.2140601,G,80636.5025109244,0.26897442,SLS,54.6214040802098,2,0,45,9,2,4,0,0,0,1
59796,WISEA J234502.08+011027.0,23h45m02.0808s,+01d10m27.006s,356.2586703,1.1741685,G,18030.8435067844,0.06014442,SLS,54.6301515995385,8,0,59,8,4,8,0,0,0,1
59861,SDSS J234044.63+005235.7,23h40m44.6339s,+00d52m35.769s,355.185974635,0.8766026181,G,187846.95625822,0.62659,SLS,54.658866895637,2,0,23,3,1,3,0,0,0,1
59878,WISEA J234654.55+004439.7,23h46m54.5523s,+00d44m39.762s,356.7273015,0.7443785,G,57362.3368805133,0.19134016,SLS,54.6664145382282,12,0,66,7,3,10,1,0,1,1
59900,FBQS J2342+0110,23h42m12.8311s,+01d10m01.887s,355.5534629,1.167191,QSO,321613.511598938,1.0727872,SLS,54.6784022146739,39,0,44,13,22,8,0,1,0,1
59901,GALEXASC J234712.43+003233.9,23h47m12.4260s,+00d32m33.939s,356.801775,0.54276083333,G,225722.73540194,0.75293,SLS,54.6789952234369,2,0,7,3,1,0,0,0,0,1
59921,SDSS J234001.02+002116.2,23h40m01.0249s,+00d21m16.219s,355.0042704742,0.3545054101,G,106756.0942938,0.3561,SLS,54.6862370412536,2,0,19,2,1,4,0,0,0,1
59928,WISEA J234650.80-000645.6,23h46m50.8328s,-00d06m45.584s,356.711803479,-0.112662423,G,54139.51999022,0.18059,SLS,54.6927262156169,2,0,31,3,1,4,0,0,0,1
59944,WISEA J234512.25-002942.9,23h45m12.2583s,-00d29m42.959s,356.3010763,-0.4952664,G,42893.9541334641,0.14307883,SLS,54.7011577805328,13,0,71,10,8,10,1,0,1,1
59969,WISEA J234120.65+010206.5,23h41m20.6513s,+01d02m06.526s,355.3360473,1.0351463,G,163439.413248642,0.5451752,SLS,54.7176846054786,6,0,29,5,3,4,0,0,0,1
60040,WISEA J234259.24-003357.4,23h42m59.2435s,-00d33m57.401s,355.7468479,-0.5659448,*,4.22379272913965,1.4089056e-05,SLS,54.7489966628896,0,0,23,4,1,3,0,0,0,1
60052,WISEA J234551.76+010331.9,23h45m51.7610s,+01d03m31.953s,356.465671,1.058876,*,1.78371985643884,5.949849e-06,SLS,54.7539835350047,0,0,23,4,1,4,0,0,0,1
60053,WISEA J234611.60+005917.8,23h46m11.6061s,+00d59m17.805s,356.5483588,0.9882794,G,27270.6239398946,0.09096501,SLS,54.7545178556461,12,0,55,6,3,8,1,0,0,1
60110,WISEA J234604.88+010052.4,23h46m04.8827s,+01d00m52.473s,356.5203448,1.0145759,G,59350.512495176,0.197972,SLS,54.7740270999422,1,0,34,5,1,4,0,0,0,1
60134,WISEA J234651.84-000630.2,23h46m51.8403s,-00d06m30.271s,356.7160014,-0.1084088,G,57558.2482538917,0.19199365,SLS,54.7896964744364,1,0,13,3,1,0,0,0,0,1
60136,WISEA J234618.34+005739.3,23h46m18.3421s,+00d57m39.335s,356.5764258,0.9609264,G,39694.1313246995,0.13240537,SLS,54.7905632480665,6,0,51,8,3,6,0,0,1,1
60182,WISEA J234051.43-001517.8,23h40m51.4335s,-00d15m17.855s,355.2143065,-0.2549599,G,28376.2675187723,0.09465304,SLS,54.817301328466,1,0,42,8,1,4,0,0,0,1
60190,2MASS J23470082-0002000,23h47m00.8222s,-00d02m00.092s,356.753426,-0.033359,G,4.80512148361728,1.602816e-05,SLS,54.8233469791468,1,0,21,4,2,4,0,0,0,1
60223,WISEA J234625.67-001600.4,23h46m25.6750s,-00d16m00.455s,356.6069792,-0.2667933,QSO,1048791.29689357,3.4983912,SLS,54.8405232025236,78,0,60,28,41,8,0,2,0,1
60229,WISEA J234503.70+011030.7,23h45m03.7056s,+01d10m30.784s,356.26544,1.1752178,G,19041.4948474202,0.06351559,SLS,54.8426954692899,1,0,37,6,1,4,0,0,0,1
60241,SDSS J234033.81-000917.4,23h40m33.8168s,-00d09m17.493s,355.1409034602,-0.1548594221,G,261499.96733966,0.87227,SLS,54.8520463402593,2,0,15,1,1,4,0,0,0,1
60283,WISEA J234147.09-002714.7,23h41m47.0966s,-00d27m14.767s,355.4462359,-0.4541022,*,1.15981997334029,3.868743e-06,SLS,54.8680440535124,0,0,23,4,1,4,0,0,0,1
60324,WISEA J234205.86+010929.6,23h42m05.9280s,+01d09m28.796s,355.5247,1.157999,G,6379.5685166171,0.02127995,SLS,54.8871813388006,2,0,32,6,2,4,0,0,0,1
60495,SDSS J234016.54-000110.0,23h40m16.5449s,-00d01m10.084s,355.06893717,-0.0194680219,G,135605.12252714,0.45233,SLS,54.9657293249067,2,0,19,2,1,4,0,0,0,1
60542,WISEA J234507.24+011017.6,23h45m07.2405s,+01d10m17.695s,356.2801691,1.171582,G,66899.7452700767,0.22315353,SLS,54.986896643401,2,0,43,5,1,6,0,0,1,1
60573,SDSS J234558.05-002255.0,23h45m58.0572s,-00d22m55.038s,356.4919049857,-0.3819552459,G,121763.70474128,0.40616,SLS,55.0040675601328,2,0,19,2,1,3,0,0,0,1
60605,WISEA J234653.51+004554.7,23h46m53.5150s,+00d45m54.726s,356.7229795,0.7652019,QSO,295354.435379128,0.98519635,SLS,55.0161427796491,28,0,27,12,15,4,0,0,0,1
60623,WISEA J234024.50-000534.6,23h40m24.5043s,-00d05m34.687s,355.1021016,-0.0929688,G,82760.0853850919,0.27605793,SLS,55.0263684495563,7,0,34,7,5,4,0,0,0,1
60670,WISEA J234421.59-003411.5,23h44m21.5995s,-00d34m11.516s,356.0899981,-0.5698657,*,13.292469015186,4.4338904e-05,SLS,55.0477256195029,0,0,22,5,2,4,0,0,0,1
60674,WISEA J234039.78-001153.3,23h40m39.7833s,-00d11m53.392s,355.165764,-0.1981645,G,55705.7946808147,0.18581453,SLS,55.0502202426588,1,0,32,5,1,4,0,0,0,1
60695,WISEA J234138.99+010554.3,23h41m38.9993s,+01d05m54.329s,355.4124973,1.0984249,QSO,147899.17952858,0.49333856,SLS,55.0589993291575,17,0,27,6,9,4,0,0,0,1
60696,WISEA J234549.44+010420.5,23h45m49.4474s,+01d04m20.515s,356.4560311,1.0723654,G,27503.6376278751,0.09174226,SLS,55.0591443199592,11,0,63,7,6,8,1,0,0,1
60701,WISEA J234046.38-001407.7,23h40m46.3887s,-00d14m07.720s,355.1932865,-0.235478,G,163497.81281946,0.54537,SLS,55.0620821877356,2,0,31,3,1,4,0,0,0,1
60813,WISEA J234504.41+011044.0,23h45m04.4164s,+01d10m44.036s,356.268402,1.178899,G,18347.4992905469,0.06120067,SLS,55.11483085133,8,0,47,8,3,6,1,0,1,1
60842,WISEA J234620.48+005735.0,23h46m20.4815s,+00d57m35.092s,356.5853398,0.9597479,G,39443.5018318869,0.13156936,SLS,55.130473296068,2,0,42,7,1,4,0,0,0,1
60953,WISEA J234130.70-002456.1,23h41m30.7006s,-00d24m56.140s,355.3779192,-0.4155945,G,135905.910296101,0.45333332,SLS,55.188707276593,6,0,27,4,2,4,0,0,0,1
60989,SDSS J234705.12+004006.7,23h47m05.1224s,+00d40m06.770s,356.7713435053,0.6685472397,G,173801.67960092,0.57974,SLS,55.2066421410752,2,0,18,2,1,4,0,0,0,1
61005,WISEA J234629.53+005506.9,23h46m29.5459s,+00d55m08.500s,356.62310791667,0.91902777778,G,207423.40376562,0.69189,SLS,55.2109463820566,2,0,15,3,1,0,0,0,0,1
61050,WISEA J234016.67-000155.7,23h40m16.6771s,-00d01m55.753s,355.069488,-0.0321536,G,135694.796447177,0.45262912,SLS,55.230886692643,4,0,12,4,2,0,0,0,0,1
61127,WISEA J234323.63+011458.5,23h43m23.6568s,+01d14m57.948s,355.84857,1.24943,*,12.6104477686701,4.2063926e-05,SLS,55.2615098671397,0,0,17,3,1,4,0,0,0,1
61167,WISEA J234230.91-003240.8,23h42m30.9182s,-00d32m40.895s,355.628826,-0.5446932,G,23591.8437064554,0.07869392,SLS,55.2742653553918,13,0,71,10,6,10,0,0,1,1
61200,WISEA J234620.13+005754.6,23h46m20.1306s,+00d57m54.608s,356.5838776,0.9651691,*,14.3156525799437,4.7751877e-05,SLS,55.2899349165103,0,0,23,4,1,4,0,0,0,1
61250,WISEA J234300.44-003434.8,23h43m00.4752s,-00d34m35.097s,355.75198,-0.576416,*,7.69939102250903,2.5682404e-05,SLS,55.3111554453327,0,0,17,3,1,4,0,0,0,1
61293,WISEA J234203.51+010940.8,23h42m03.5143s,+01d09m40.854s,355.5146433,1.1613484,G,27082.6750542006,0.09033808,SLS,55.3284742576589,12,0,54,7,5,8,0,0,0,1
61303,WISEA J234621.63+005734.3,23h46m21.6385s,+00d57m34.345s,356.5901604,0.9595404,G,39553.9393775649,0.13193774,SLS,55.3331915960622,1,0,36,6,1,4,0,0,0,1
61335,WISEA J233958.36+002120.9,23h39m58.3893s,+00d21m21.152s,354.9932889675,0.3558756444,G,233889.08195786,0.78017,SLS,55.3470629233254,2,0,30,3,1,4,0,0,0,1
61346,SDSS J234700.28-000335.4,23h47m00.2812s,-00d03m35.440s,356.7511718432,-0.0598445818,G,189246.98703708,0.63126,SLS,55.3533559769853,2,0,22,3,1,4,0,0,0,1
61508,SDSS J234056.64-001742.4,23h40m56.6492s,-00d17m42.460s,355.2360384249,-0.2951280096,G,168552.31366134,0.56223,SLS,55.4270658717492,2,0,13,3,1,4,0,0,0,1
61518,WISEA J234032.17+004925.8,23h40m32.1739s,+00d49m25.874s,355.1340579,0.8238539,G,151658.810790018,0.50587934,SLS,55.4318480201516,4,0,30,4,1,4,0,0,0,1
61551,WISEA J234033.21-001009.8,23h40m33.2336s,-00d10m10.265s,355.1384735223,-0.1695182802,G,185727.42358016,0.61952,SLS,55.4468584493523,2,0,27,2,1,4,0,0,0,1
61641,WISEA J234145.75+010727.8,23h41m45.7566s,+01d07m27.856s,355.4406527,1.1244047,G,75172.1104308439,0.25074717,SLS,55.4834997077008,12,0,63,9,8,10,0,0,1,1
61736,SDSS J234609.23-002112.3,23h46m09.2327s,-00d21m12.342s,356.5384697034,-0.3534284711,G,292009.84579032,0.97404,SLS,55.5252837964261,2,0,19,2,1,4,0,0,0,1
61767,2MASX J23410433+0059332,23h41m04.3077s,+00d59m33.032s,355.267949,0.992509,G,27148.7283264718,0.09055841,SLS,55.5435529899959,10,0,25,7,3,2,0,0,1,1
61851,WISEA J234720.24+002652.4,23h47m20.2455s,+00d26m51.956s,356.8343563143,0.4477655734,G,142446.3864187,0.47515,SLS,55.5796963490343,2,0,35,4,1,4,0,0,0,1
61889,WISEA J234709.05+003836.4,23h47m09.0515s,+00d38m36.412s,356.7877149,0.6434478,G,57431.8257743531,0.19157195,SLS,55.5956009826557,1,0,28,4,1,4,0,0,0,1
61917,SDSS J234630.14-001553.0,23h46m30.1468s,-00d15m53.030s,356.6256119996,-0.2647307833,G,168882.08536514,0.56333,SLS,55.6115986077328,2,0,15,1,1,4,0,0,0,1
61925,SDSS J234214.90-003133.9,23h42m14.9057s,-00d31m33.997s,355.5621071927,-0.5261103779,G,121224.07831688,0.40436,SLS,55.6150928772653,2,0,21,3,1,4,0,0,0,1
61957,WISEA J234000.96+000939.0,23h40m00.9656s,+00d09m39.063s,355.0040235,0.160851,G,20347.0370393678,0.06787041,SLS,55.6260344708265,16,0,75,11,6,10,0,0,1,1
61973,WISEA J234642.33+005138.1,23h46m42.3379s,+00d51m38.122s,356.6764079,0.8605896,*,13.4438749990045,4.484394e-05,SLS,55.6314464299633,0,0,23,4,1,4,0,0,0,1
62105,WISEA J234519.13+010941.3,23h45m19.1333s,+01d09m41.341s,356.3297224,1.1614838,G,117375.357730699,0.39152205,SLS,55.6933617214986,1,0,27,3,1,4,0,0,0,1
62196,WISEA J234500.91-003202.9,23h45m00.9384s,-00d32m03.506s,356.25391,-0.53430747,QSO,602344.745409856,2.0092058,SLS,55.7400922871221,20,0,22,8,9,0,0,1,0,1
62221,SDSS J234119.15+010307.9,23h41m19.1520s,+01d03m07.952s,355.3298,1.052209,G,91150.9225294115,0.30404675,SLS,55.7475613163929,2,0,15,2,1,4,0,0,0,1
62236,SDSS J234413.28+011458.1,23h44m13.2888s,+01d14m58.142s,356.05537,1.249484,G,20608.8278053917,0.06874365,SLS,55.7548802065088,2,0,20,4,1,4,0,0,0,1
62385,WISEA J234027.33+004811.5,23h40m27.3392s,+00d48m11.504s,355.1139135,0.8031957,G,137604.243564444,0.45899835,SLS,55.8182831025087,4,0,27,3,1,4,0,0,0,1
62406,WISEA J234709.21+003910.2,23h47m09.2150s,+00d39m10.246s,356.7883961,0.6528461,G,103467.272098029,0.34512967,SLS,55.8266795512728,2,0,27,3,1,4,0,0,0,1
62440,WISEA J234625.52+005715.6,23h46m25.5291s,+00d57m15.685s,356.6063713,0.954357,G,27786.9894674784,0.09268742,SLS,55.8398371896103,1,0,34,5,1,4,0,0,0,1
62516,WISEA J234624.75+005732.1,23h46m24.7344s,+00d57m31.701s,356.60306,0.958806,*,8.86303005197179,2.9563886e-05,SLS,55.8721626578473,0,0,21,4,1,4,0,0,0,1
62540,WISEA J234646.91-001042.7,23h46m46.8651s,-00d10m42.333s,356.6952714392,-0.1784258853,G,207375.43697234,0.69173,SLS,55.8842410877723,2,0,30,3,1,4,0,0,0,1
62683,GALEXMSC J233957.86+002701.4,23h39m57.8110s,+00d27m03.420s,354.99087916667,0.45095,G,304915.91110722,1.01709,SLS,55.93716626596,2,0,3,2,1,0,0,0,0,1
62722,WISEA J234723.52+001959.8,23h47m23.5213s,+00d19m59.884s,356.8480055,0.3333011,G,55568.3997973133,0.18535623,SLS,55.9545901194409,2,0,33,5,2,4,0,0,0,1
62770,SDSS J234704.41+004231.3,23h47m04.4144s,+00d42m31.305s,356.7683936326,0.7086958277,G,165338.53851158,0.55151,SLS,55.9735163194853,2,0,15,1,1,4,0,0,0,1
62877,WISEA J234332.86+011550.3,23h43m32.8664s,+01d15m50.311s,355.8869436,1.2639754,G,58878.2524340132,0.19639671,SLS,56.0145760869918,1,0,19,4,1,0,0,0,0,1
62888,WISEA J234245.88-003431.6,23h42m45.8896s,-00d34m31.638s,355.6912067,-0.575455,G,50034.3719250886,0.1668967,SLS,56.0165909351399,10,0,70,9,5,10,0,0,1,1
62894,WISEA J234636.33+005419.3,23h46m36.3377s,+00d54m19.397s,356.6514073,0.9053883,G,42502.0744261403,0.14177166,SLS,56.019829435959,10,0,62,8,4,8,0,0,0,1
62935,SDSS J234308.43-003538.1,23h43m08.4368s,-00d35m38.178s,355.785153679,-0.5939384413,G,162658.39393706,0.54257,SLS,56.0340514246522,2,0,15,1,1,4,0,0,0,1
62991,2MASS J23472307+0014586,23h47m23.0712s,+00d14m58.387s,356.84613,0.249552,*,9.93440855206996,3.313762e-05,SLS,56.0546358451829,0,0,11,3,1,4,0,0,0,1
63072,WISEA J234334.53+011555.5,23h43m34.5297s,+01d15m55.501s,355.893874,1.265417,G,25420.8894844117,0.08479496,SLS,56.0899116583827,3,0,19,7,6,1,0,0,0,1
63102,WISEA J234537.17+010739.2,23h45m37.1722s,+01d07m39.247s,356.4048845,1.1275688,G,50618.0468553425,0.16884363,SLS,56.103162227172,5,0,48,6,5,8,0,0,0,1
63110,SDSS J234025.13-000807.1,23h40m25.1372s,-00d08m07.145s,355.1047384491,-0.1353180725,G,145036.59325582,0.48379,SLS,56.1085232548013,2,0,19,2,1,3,0,0,0,1
63139,SDSS J234038.33-001313.0,23h40m38.3333s,-00d13m13.036s,355.1597223219,-0.22028777,G,165638.33096958,0.55251,SLS,56.1185546051311,2,0,19,2,1,4,0,0,0,1
63186,2MASX J23460891+0101496,23h46m08.8660s,+01d01m49.314s,356.536942,1.030365,G,27757.9680585817,0.092590615,SLS,56.1434291754645,42,0,81,27,22,10,1,0,1,1
63296,WISEA J234007.20+003811.8,23h40m07.2097s,+00d38m11.888s,355.0300408,0.6366358,G,42246.1505985194,0.14091799,SLS,56.2001048290039,1,0,36,6,1,4,0,0,0,1
63313,WISEA J234058.69-001922.6,23h40m58.6932s,-00d19m22.663s,355.244555,-0.322962,G,190629.03026846,0.63587,SLS,56.2049417030029,2,0,16,3,1,0,0,0,0,1
63352,WISEA J234415.68-003538.9,23h44m15.7056s,-00d35m39.200s,356.06544,-0.59422227,QSO,628588.69710016,2.0967462,SLS,56.2284930698229,21,0,22,7,11,4,0,1,0,1
63392,WISEA J234110.74-002218.1,23h41m10.7455s,-00d22m18.179s,355.2947732,-0.3717164,*,29.7301737290067,9.9169185e-05,SLS,56.2456233878265,0,0,22,4,1,4,0,0,0,1
63425,WISEA J234606.74+010226.3,23h46m06.7436s,+01d02m26.346s,356.5280985,1.0406517,G,15642.157159932,0.05217662,SLS,56.2582041756372,2,0,36,7,2,4,0,0,0,1
63475,SDSS J234719.18+003222.9,23h47m19.1853s,+00d32m22.963s,356.8299390936,0.5397121456,G,186614.80925584,0.62248,SLS,56.2828321174246,2,0,19,2,1,4,0,0,0,1
63498,WISEA J234029.47-001016.2,23h40m29.4771s,-00d10m16.254s,355.1228216,-0.1711817,G,80659.3407003748,0.2690506,SLS,56.2920464301523,1,0,31,4,1,4,0,0,0,1
63520,WISEA J234704.52+004315.9,23h47m04.5048s,+00d43m16.217s,356.76877,0.72117157,G,70132.6082056376,0.2339372,SLS,56.3013532392596,1,0,35,5,1,4,0,0,0,1
63536,WISEA J234519.53+011019.5,23h45m19.5311s,+01d10m19.554s,356.3313796,1.1720985,G,105272.091647454,0.3511499,SLS,56.3079916144087,2,0,33,4,1,4,0,0,0,1
63557,SDSS J234549.38+010554.1,23h45m49.3821s,+01d05m54.177s,356.4557589573,1.0983825567,G,154213.2403952,0.5144,SLS,56.3186184820728,2,0,19,2,1,4,0,0,0,1
63571,SDSS J234225.87-003321.9,23h42m25.8783s,-00d33m21.900s,355.6078263182,-0.5560835298,G,193084.33049948,0.64406,SLS,56.3243445813001,2,0,22,3,1,4,0,0,0,1
63632,WISEA J234146.35-002852.9,23h41m46.3560s,-00d28m52.243s,355.44315,-0.48117886,G,55891.8668657216,0.1864352,SLS,56.3615431923257,1,0,35,5,1,4,0,0,0,1
63787,SDSS J234021.69+004656.6,23h40m21.6929s,+00d46m56.617s,355.0903872557,0.7823938595,G,108848.64565064,0.36308,SLS,56.4291168340073,2,0,23,3,1,4,0,0,0,1
63793,WISEA J234607.15-002252.7,23h46m07.1522s,-00d22m52.703s,356.5298009,-0.3813064,G,73653.4667659761,0.24568152,SLS,56.4321016835023,1,0,36,6,1,4,0,0,0,1
63802,SDSS J234318.84-003620.6,23h43m18.8462s,-00d36m20.681s,355.8285259976,-0.6057447736,G,180615.96217126,0.60247,SLS,56.4359987432108,2,0,23,3,1,4,0,0,0,1
63845,WISEA J234624.42+005828.6,23h46m24.4277s,+00d58m28.615s,356.6017822,0.9746153,G,28190.2253131113,0.09403247,SLS,56.4601867681145,1,0,36,6,1,4,0,0,0,1
63888,SDSS J234335.01-003636.9,23h43m35.0184s,-00d36m37.000s,355.89591,-0.61027799,*,101464.577534625,0.3384494,SLS,56.4788074270638,0,0,5,2,1,4,0,0,0,1
63929,WISEA J234658.58-000658.8,23h46m58.5815s,-00d06m58.800s,356.7440897,-0.1163335,*,25.7764373437505,8.598094e-05,SLS,56.4973009859345,0,0,23,4,1,4,0,0,0,1
63942,SDSS J234235.76-003420.6,23h42m35.7616s,-00d34m20.655s,355.6490068802,-0.5724043838,G,128158.27787042,0.42749,SLS,56.5023772517055,2,0,23,3,1,4,0,0,0,1
64005,WISEA J234257.97+011524.2,23h42m57.9684s,+01d15m24.534s,355.741535,1.256815,*,28.8926060650349,9.637536e-05,SLS,56.5297568370816,0,0,23,4,1,4,0,0,0,1
64020,SDSS J234723.73+001209.2,23h47m23.7384s,+00d12m09.246s,356.8489100072,0.2025684183,G,103233.5329123,0.34435,SLS,56.5352395099808,2,0,19,2,1,4,0,0,0,1
64043,WISEA J234725.20+002418.4,23h47m25.2017s,+00d24m18.494s,356.8550071,0.4051374,*,4.2357919222711,1.4129081e-05,SLS,56.5502741051661,0,0,23,4,1,4,0,0,0,1
64045,WISEA J234249.41-003517.4,23h42m49.4270s,-00d35m17.260s,355.705946,-0.588128,*,11.4259171021867,3.8112757e-05,SLS,56.5519243434327,0,0,22,4,1,3,0,0,0,1
64050,WISEA J233957.00+000954.4,23h39m57.0045s,+00d09m54.414s,354.987519,0.1651151,G,54519.1231963888,0.18185622,SLS,56.5542495526133,3,0,44,8,1,4,0,0,0,1
64176,WISEA J234118.78+010409.5,23h41m18.7898s,+01d04m09.584s,355.328291,1.069329,*,10.128249258941,3.3784203e-05,SLS,56.6050340924795,0,0,23,4,1,4,0,0,0,1
64187,GALEXMSC J233957.16+003015.9,23h39m57.1399s,+00d30m18.010s,354.98808291667,0.50500277778,G,227938.20166656,0.76032,SLS,56.6114019010437,2,0,4,2,1,0,0,0,0,1
64207,WISEA J233958.87+000718.4,23h39m58.8480s,+00d07m18.148s,354.9952,0.121708,G,17844.3366228134,0.0595223,SLS,56.6203519987376,2,0,36,6,1,4,0,0,0,1
64218,WISEA J234348.34-003643.9,23h43m48.3451s,-00d36m43.968s,355.9514381,-0.6122134,G,54137.9011109468,0.1805846,SLS,56.6240652678108,10,0,54,7,6,8,0,0,0,1
64231,SDSS J234057.29+005919.9,23h40m57.2914s,+00d59m19.947s,355.2387142989,0.9888742758,G,267118.07800258,0.89101,SLS,56.6318038751855,4,0,13,4,3,4,0,0,0,1
64318,SDSS J234723.14+002923.1,23h47m23.1407s,+00d29m23.150s,356.846419833,0.4897640724,G,228426.8633731,0.76195,SLS,56.6668472682105,2,0,5,1,1,3,0,0,0,1
64352,WISEA J234726.31+001809.7,23h47m26.3187s,+00d18m09.754s,356.8596613,0.3027095,G,21489.8051174895,0.071682274,SLS,56.6789399711777,3,0,38,8,4,4,0,0,0,1
64386,WISEA J234628.33+005745.4,23h46m28.3384s,+00d57m45.453s,356.618077,0.9626259,*,13.7296251782718,4.57971e-05,SLS,56.6936686485201,0,0,23,4,1,4,0,0,0,1
64482,WISEA J234053.74-001850.4,23h40m53.7419s,-00d18m50.439s,355.2239249,-0.3140109,*,16.5731566424018,5.52821e-05,SLS,56.7303030853905,0,0,23,4,1,4,0,0,0,1
64492,WISEA J234700.81-000624.6,23h47m00.8418s,-00d06m25.113s,356.7535076542,-0.1069759735,G,208256.82679886,0.69467,SLS,56.7330858505057,2,0,29,3,1,4,0,0,0,1
64494,WISEA J234009.13+004100.3,23h40m09.0864s,+00d40m58.898s,355.0378599944,0.683027319,G,181617.26898098,0.60581,SLS,56.7335928709119,2,0,27,2,1,4,0,0,0,1
64534,SPRC 238,23h39m57.6000s,+00d08m06.600s,354.99,0.13516666667,G,18043.608669646,0.060187,SUN,56.7520819192989,31,0,45,16,14,6,4,0,2,1
64560,WISEA J234053.00+005823.6,23h40m53.0089s,+00d58m23.635s,355.2208704,0.9732321,*,24.2317267246597,8.082834e-05,SLS,56.7627611256213,0,0,27,5,1,4,0,0,0,1
64620,WISEA J234002.81+003644.5,23h40m02.8162s,+00d36m44.598s,355.0117343,0.6123885,G,94003.822507854,0.313563,SUN,56.7898664681601,3,0,36,7,3,4,8,0,0,1
64623,WISEA J233957.47+000804.2,23h39m57.4755s,+00d08m04.252s,354.9894816,0.1345145,G,17916.043081465,0.059761487,SLS,56.7906174856386,0,0,12,2,1,0,0,0,0,1
64752,WISEA J234000.54+003501.1,23h40m00.5401s,+00d35m01.172s,355.0022504,0.5836589,G,40270.7881135116,0.13432889,SLS,56.8494479364556,9,0,63,7,4,10,0,0,1,1
