No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
503,SDSS J233842.71+001206.8,23h38m42.7195s,+00d12m06.893s,354.6779982919,0.2019148915,G,143414.71605804,0.47838,SLS,16.1644604043823,2,0,15,1,1,4,0,0,0,1
505,WISEA J233728.40+003231.4,23h37m28.4659s,+00d32m32.168s,354.36860791667,0.54226888889,G,292870.25014478,0.97691,SLS,16.2222720384514,2,0,12,2,1,0,0,0,0,1
506,WISEA J233731.55+000030.4,23h37m31.5384s,+00d00m30.853s,354.38141,0.0085703766,*,15.9221174474579,5.3110467e-05,SLS,16.2445132668647,0,0,17,3,1,4,0,0,0,1
507,SDSS J233827.90+000526.9,23h38m27.9083s,+00d05m26.988s,354.6162846945,0.0908302416,G,107361.67505896,0.35812,SLS,16.2543849481297,2,0,19,2,1,4,0,0,0,1
508,SDSS J233845.65+001634.6,23h38m45.6596s,+00d16m34.639s,354.6902486844,0.2762888213,G,123913.21666514,0.41333,SLS,16.2647514998394,2,0,19,2,1,4,0,0,0,1
510,WISEA J233845.10+001928.3,23h38m45.1750s,+00d19m27.664s,354.6882293512,0.3243512591,G,326938.6650719,1.09055,SLS,16.3951126825881,2,0,27,2,1,4,0,0,0,1
511,WISEA J233840.83+002311.9,23h38m40.8321s,+00d23m11.946s,354.6701339,0.3866519,QSO,441923.013064197,1.4740965,SLS,16.4403511937045,34,0,48,14,22,8,0,0,0,1
513,WIG S00J233821232+00293508,23h38m21.2321s,+00d29m35.080s,354.58846708333,0.49307777778,G,170860.71558794,0.56993,SLS,16.4858225180469,2,0,0,1,1,0,0,0,0,1
516,WISEA J233846.82+001602.0,23h38m46.7776s,+00d16m01.989s,354.6949068642,0.2672193515,G,134948.57704412,0.45014,SLS,16.5539371589782,2,0,31,3,1,4,0,0,0,1
517,WISEA J233634.23+001636.8,23h36m34.2375s,+00d16m36.851s,354.1426566,0.2769031,G,67871.0968173934,0.22639361,SLS,16.5904124800736,6,0,47,6,6,8,0,0,0,1
518,GALEXMSC J233845.28+002023.7,23h38m45.2810s,+00d20m23.780s,354.68867083333,0.33993888889,G,209539.9385191,0.69895,SLS,16.6096858536508,2,0,4,2,1,0,0,0,0,1
519,WISEA J233807.72+000125.0,23h38m07.7272s,+00d01m25.048s,354.5321969,0.0236246,*,16.3192462209289,5.4435146e-05,SLS,16.6283402233188,0,0,23,4,1,4,0,0,0,1
522,WISEA J233846.68+001409.2,23h38m46.6807s,+00d14m09.282s,354.6945029,0.2359119,G,83192.257198771,0.2774995,SLS,16.7000069591982,4,0,34,7,3,4,0,0,0,1
527,SDSS J233738.32-000008.2,23h37m38.3283s,-00d00m08.213s,354.4097013336,-0.0022813859,G,187963.87531684,0.62698,SLS,16.7465155315457,2,0,19,2,1,4,0,0,0,1
530,WISEA J233634.49+001947.5,23h36m34.4983s,+00d19m47.517s,354.143743,0.3298659,G,59077.1917112174,0.1970603,SLS,16.8306349906077,12,0,67,9,6,10,0,0,1,1
533,WISEA J233807.86+000109.2,23h38m07.8658s,+00d01m09.214s,354.5327745,0.0192263,WD*,17.2976329978574,5.7698693e-05,SLS,16.8835979929216,3,0,31,7,3,4,0,0,0,2
540,WISEA J233817.23+003057.5,23h38m17.2359s,+00d30m57.597s,354.5718165,0.5159994,G,229588.109459163,0.7658235,SLS,17.0320756942213,3,0,27,3,1,4,0,0,0,1
541,WISEA J233846.95+002036.7,23h38m46.9565s,+00d20m36.797s,354.6956524,0.3435548,*,13.5043440371605,4.5045643e-05,SLS,17.0674608298415,0,0,29,6,1,3,0,0,0,1
543,GALEXMSC J233706.15+003122.1,23h37m06.1790s,+00d31m23.091s,354.27574583333,0.52308083333,G,141520.02772348,0.47206,SLS,17.1066749688049,2,0,4,2,1,0,0,0,0,1
545,WISEA J233842.34+000903.7,23h38m42.3469s,+00d09m03.792s,354.6764456,0.1510534,*,30.1592232042357,0.00010060034,SLS,17.1782659144208,0,0,23,4,1,4,0,0,0,1
547,WISEA J233634.96+002147.0,23h36m34.9607s,+00d21m47.095s,354.1456698,0.363082,G,82043.7073233043,0.27366835,SLS,17.2092053964586,4,0,34,7,3,4,0,0,0,1
548,WISEA J233649.53+000502.9,23h36m49.5321s,+00d05m02.992s,354.2063838,0.0841646,QSO,303420.126617275,1.0121006,SLS,17.2162442459952,20,0,23,9,11,4,0,0,0,1
551,SDSS J233755.24+003327.6,23h37m55.2420s,+00d33m27.630s,354.4801752996,0.5576751816,G,81255.74781632,0.27104,SLS,17.2532754271446,2,0,19,2,1,4,0,0,0,1
555,NGC 7716,23h36m31.4699s,+00d17m50.221s,354.1311249,0.2972838,G,2567.122817854,0.008563,S1L,17.3265004416711,186,7,83,38,35,11,12,34,16,3
559,SDSS J233717.72+003301.9,23h37m17.7297s,+00d33m01.974s,354.3238740851,0.5505485826,G,242448.15663376,0.80872,SLS,17.3991183031863,2,0,9,2,1,4,0,0,0,1
560,SDSS J233630.77+001741.6,23h36m30.7776s,+00d17m41.658s,354.12824,0.294905,G,2668.1528762,0.0089,SLS,17.489646684048,2,0,0,3,3,0,0,0,0,1
562,WISEA J233737.13-000054.7,23h37m37.1324s,-00d00m54.703s,354.4047184,-0.0151954,G,278935.626883728,0.9304291,SLS,17.533167775754,9,0,29,6,4,4,0,0,0,1
566,WISEA J233811.00+003231.2,23h38m10.9920s,+00d32m31.008s,354.5458,0.54194689,*,145984.486043298,0.48695183,SLS,17.6372210297433,1,0,17,4,2,4,0,0,0,1
567,WISEA J233632.10+002102.9,23h36m32.1002s,+00d21m02.906s,354.133751,0.3508073,*,16.6389005288563,5.5501398e-05,SLS,17.693026875069,0,0,23,4,1,4,0,0,0,1
573,WISEA J233748.88+003413.3,23h37m48.8881s,+00d34m13.395s,354.4537005,0.5703875,G,26769.2690206829,0.08929267,SLS,17.7446336361243,16,0,61,8,4,8,0,0,0,1
580,GALEXMSC J233645.21+000459.3,23h36m45.3799s,+00d04m59.131s,354.18908291667,0.08309194444,G,217460.45525946,0.72537,SLS,18.0408638176445,2,0,4,2,1,0,0,0,0,1
583,2MASS J23370764+0032420,23h37m07.6776s,+00d32m42.291s,354.28199,0.54508088,*,207.044514065501,0.00069062616,SLS,18.0860550707307,1,0,14,4,1,4,0,0,0,1
585,WISEA J233800.60-000052.8,23h38m00.5972s,-00d00m53.003s,354.5024886292,-0.0147230417,G,174779.003014,0.583,SLS,18.1841055822611,2,0,31,3,1,4,0,0,0,1
586,SDSS J233827.39+003032.1,23h38m27.3929s,+00d30m32.145s,354.6141371184,0.5089293671,G,187091.47926406,0.62407,SLS,18.1947095656553,2,0,15,1,1,4,0,0,0,1
588,WISEA J233847.00+002416.8,23h38m47.0082s,+00d24m16.876s,354.6958677,0.4046878,G,42672.45847172,0.14234,SLS,18.2926382721222,3,0,27,4,2,4,0,0,0,1
591,WISEA J233641.75+002734.1,23h36m41.7566s,+00d27m34.145s,354.1739859,0.4594849,G,20019.7943847435,0.066778846,SLS,18.3499531826806,7,0,51,8,3,6,0,0,1,1
593,WISEA J233738.86+003457.8,23h37m38.8670s,+00d34m57.835s,354.4119462,0.5827321,G,92003.2474771284,0.3068898,SLS,18.3690351307599,1,0,36,6,1,4,0,0,0,1
594,WISEA J233827.56+003048.5,23h38m27.5613s,+00d30m48.149s,354.6148390586,0.5133748817,G,169346.76367504,0.56488,SLS,18.426606249044,2,0,31,3,1,4,0,0,0,1
595,WISEA J233737.84+003506.1,23h37m37.8427s,+00d35m06.132s,354.4076783,0.5850368,*,5.3547393910575,1.7861488e-05,SLS,18.5150426970823,0,0,23,4,1,4,0,0,0,1
597,SDSS J233801.64+003422.4,23h38m01.6465s,+00d34m22.475s,354.5068607043,0.5729099168,G,151233.30336268,0.50446,SLS,18.5369783691118,2,0,5,1,1,4,0,0,0,1
598,SDSS J233820.34+003217.7,23h38m20.3402s,+00d32m17.736s,354.5847510748,0.5382602599,G,146805.36875802,0.48969,SLS,18.5755961573102,2,0,15,1,1,4,0,0,0,1
600,WISEA J233854.92+001737.8,23h38m54.9231s,+00d17m37.821s,354.7288464,0.2938393,G,27108.526157854,0.09042431,SLS,18.6091042349444,8,0,62,7,5,8,0,0,0,1
601,SDSS J233626.98+001345.5,23h36m26.9846s,+00d13m45.542s,354.1124359558,0.2293172535,G,266116.77119286,0.88767,SLS,18.6216469445167,2,0,19,2,1,4,0,0,0,1
602,WISEA J233744.90-000159.8,23h37m44.9089s,-00d01m59.808s,354.4371205,-0.0332802,G,20344.0630981844,0.06786049,SLS,18.6279854010603,16,0,55,10,7,6,0,0,1,1
604,WISEA J233746.47+003518.7,23h37m46.5375s,+00d35m17.416s,354.4439064013,0.5881712676,G,182600.58824322,0.60909,SLS,18.7491252483794,2,0,27,2,1,4,0,0,0,1
610,WISEA J233655.70+003147.8,23h36m55.7059s,+00d31m47.895s,354.2321082,0.529971,G,48502.3185435746,0.16178632,SLS,18.8930596623222,7,0,56,9,5,8,0,0,0,2
611,GALEXMSC J233701.51+000024.4,23h37m01.5790s,+00d00m23.119s,354.25657916667,0.00642194444,G,142347.45490756,0.47482,SLS,18.9230024471322,2,0,4,2,1,0,0,0,0,1
614,WIG S00J233738147-00022420,23h37m38.1470s,-00d02m24.201s,354.40894583333,-0.04005583333,G,84538.47523142,0.28199,SLS,19.0132421693238,2,0,0,1,1,0,0,0,0,1
618,SDSS J233850.04+000834.1,23h38m50.0450s,+00d08m34.155s,354.7085209211,0.1428210902,G,121406.95171626,0.40497,SLS,19.1285609603284,2,0,9,2,1,4,0,0,0,1
623,WISEA J233849.80+000810.8,23h38m49.8050s,+00d08m10.816s,354.707521,0.136338,QSO,166471.094459412,0.5552878,SLS,19.2411377592425,17,0,36,9,11,4,2,0,0,1
625,SDSS J233712.47+003432.9,23h37m12.4756s,+00d34m32.964s,354.3019819599,0.5758233261,G,150270.9695725,0.50125,SLS,19.2772965295344,2,0,19,2,1,4,0,0,0,1
631,SDSS J233820.16-000015.1,23h38m20.1720s,-00d00m15.152s,354.58405,-0.004209,*,255915.013722595,0.8536406,SLS,19.5417215709439,2,0,5,2,2,4,0,0,0,1
632,WIG S00J233850510+00252474,23h38m50.5099s,+00d25m24.740s,354.71045791667,0.42353888889,G,275161.50965072,0.91784,SLS,19.5731428060561,2,0,0,1,1,0,0,0,0,1
635,WISEA J233716.30+003518.7,23h37m16.3215s,+00d35m17.690s,354.3180063101,0.5882474687,G,145971.94572478,0.48691,SLS,19.6554169018618,2,0,31,3,1,4,0,0,0,1
638,SDSS J233721.98+003543.4,23h37m21.9811s,+00d35m43.470s,354.341588278,0.5954085379,G,140524.71676292,0.46874,SLS,19.6827814679645,2,0,15,1,1,3,0,0,0,1
639,SDSS J233738.47-000308.2,23h37m38.4781s,-00d03m08.297s,354.4103255973,-0.0523048943,G,167724.88647726,0.55947,SLS,19.7454202558286,2,0,19,2,1,4,0,0,0,1
641,SDSS J233621.68+001755.6,23h36m21.6808s,+00d17m55.636s,354.0903367677,0.2987878804,G,144272.12248792,0.48124,SLS,19.7741357043741,2,0,19,2,1,4,0,0,0,1
642,WISEA J233624.46+001112.0,23h36m24.4631s,+00d11m12.078s,354.1019298,0.1866884,G,26682.288735881,0.089002535,SLS,19.7848678065936,1,0,21,5,1,0,0,0,0,1
644,WISEA J233859.52+001444.3,23h38m59.5799s,+00d14m44.718s,354.7482497469,0.2457550633,G,74222.61675164,0.24758,SLS,19.8317011019967,2,0,31,3,1,3,0,0,0,1
646,WISEA J233804.82+003530.3,23h38m04.8255s,+00d35m30.387s,354.5201066,0.5917742,G,107965.71788881,0.36013487,SLS,19.8527507053335,4,0,53,6,4,8,0,0,0,1
648,WISEA J233640.03+002926.9,23h36m40.0437s,+00d29m27.173s,354.1668488437,0.4908815177,G,172383.66127458,0.57501,SLS,19.8589415807156,2,0,35,4,1,4,0,0,0,1
651,WISEA J233644.24+000230.7,23h36m44.2479s,+00d02m30.707s,354.1843664,0.0418631,G,163860.56169364,0.54658,SLS,19.9235549887315,2,0,35,4,1,4,0,0,0,1
652,WISEA J233645.61+003102.9,23h36m45.6531s,+00d31m02.794s,354.1902213996,0.5174429085,G,184018.60656956,0.61382,SLS,19.9346791779201,2,0,30,3,1,4,0,0,0,1
655,SDSS J233624.98+002307.7,23h36m24.9816s,+00d23m07.779s,354.1040901891,0.3854944184,G,192799.52766438,0.64311,SLS,20.0001951815408,2,0,15,1,1,4,0,0,0,1
656,WISEA J233728.91+003625.4,23h37m28.9558s,+00d36m23.402s,354.3706495136,0.6065006235,G,202299.9506584,0.6748,SLS,20.0029778570086,2,0,31,3,1,4,0,0,0,1
662,2MASS J23390111+0015545,23h39m01.1167s,+00d15m54.558s,354.754653,0.265155,*,8.44414024335196,2.816662e-05,SLS,20.1408057198499,0,0,11,3,1,4,0,0,0,1
665,SDSS J233650.80+000042.3,23h36m50.8042s,+00d00m42.358s,354.2116843548,0.0117663548,G,243023.75815312,0.81064,SLS,20.1889709269507,2,0,9,2,1,4,0,0,0,1
666,WISEA J233645.18+000154.4,23h36m45.1841s,+00d01m54.424s,354.1882673,0.0317845,G,73311.24767932,0.24454,SLS,20.1943719946655,6,0,61,9,4,8,0,0,0,1
667,2MASS J23390139+0015584,23h39m01.3915s,+00d15m58.417s,354.755798,0.266227,*,2.34505395293016,7.822258e-06,SLS,20.2073677703681,0,0,11,3,1,4,0,0,0,1
669,WISEA J233833.73+003157.1,23h38m33.6995s,+00d31m57.331s,354.6404147952,0.5325921546,G,141133.29545266,0.47077,SLS,20.2979296680348,2,0,31,3,1,4,0,0,0,1
673,WISEA J233619.87+001923.1,23h36m19.8759s,+00d19m23.146s,354.0828165,0.3230962,G,140738.567716985,0.46945333,SLS,20.3720973396464,1,0,35,5,1,4,0,0,0,1
674,SDSS J233823.14+003400.3,23h38m23.1493s,+00d34m00.361s,354.5964555027,0.5667671646,G,182675.53635772,0.60934,SLS,20.3989309481578,2,0,19,2,1,4,0,0,0,1
676,SDSS J233857.41+002339.9,23h38m57.4121s,+00d23m39.941s,354.739217345,0.3944282841,G,137283.96029194,0.45793,SLS,20.4613837240131,2,0,19,2,1,4,0,0,0,1
681,GALEXMSC J233635.49+002918.2,23h36m35.5121s,+00d29m17.001s,354.14796708333,0.48805583333,G,154315.16983092,0.51474,SLS,20.6308583527524,2,0,4,2,1,0,0,0,0,1
682,SDSS J233900.68+002150.9,23h39m00.6851s,+00d21m50.972s,354.7528546799,0.3641591056,G,183230.15240502,0.61119,SLS,20.6977527322128,2,0,19,2,1,4,0,0,0,1
683,WISEA J233807.08+003614.8,23h38m07.0827s,+00d36m14.849s,354.5295113,0.6041249,G,107700.692362165,0.35925084,SLS,20.7329386058241,4,0,52,6,4,8,0,0,0,1
685,2MASX J23383875+0031250,23h38m38.7475s,+00d31m25.431s,354.661448,0.523731,G,44623.9724666939,0.14884955,SLS,20.7619167182755,12,0,51,6,5,10,0,0,1,1
686,WISEA J233808.83+003611.5,23h38m08.6591s,+00d36m10.403s,354.5360797538,0.6028899819,G,17852.6408739,0.05955,SLS,20.7923587552926,2,0,31,3,1,4,0,0,0,1
688,WISEA J233841.82+003042.4,23h38m41.8266s,+00d30m42.407s,354.6742776,0.5117799,G,46275.7089932907,0.15435915,SLS,20.8154764069139,2,0,42,8,2,4,0,0,0,1
691,SDSS J233643.31+003142.9,23h36m43.3131s,+00d31m42.921s,354.1804715881,0.5285891539,G,62524.71504048,0.20856,SLS,20.8224502890843,2,0,19,2,1,4,0,0,0,1
695,WISEA J233631.06+002810.5,23h36m31.0671s,+00d28m10.555s,354.1294465,0.4695988,G,59066.4711329193,0.19702454,SLS,20.884560320122,3,0,28,6,3,4,0,0,0,1
697,WISEA J233901.24+002207.9,23h39m01.2418s,+00d22m07.971s,354.7551742,0.368881,G,35832.5484429003,0.119524516,SLS,20.9055863306498,1,0,36,6,1,4,0,0,0,1
699,2MASS J23390349+0013341,23h39m03.4920s,+00d13m34.186s,354.76455,0.226163,*,26.3179824398817,8.778734e-05,SLS,20.943181019616,0,0,11,3,1,4,0,0,0,1
701,WISEA J233731.09+003726.2,23h37m30.9985s,+00d37m25.611s,354.3791606515,0.6237809287,G,168144.59591846,0.56087,SLS,20.9647146616856,2,0,31,3,1,4,0,0,0,1
702,SDSS J233622.33+000903.3,23h36m22.3334s,+00d09m03.317s,354.0930558753,0.1509214187,G,183230.15240502,0.61119,SLS,20.97071231133,2,0,19,2,1,4,0,0,0,1
704,SDSS J233620.50+002253.0,23h36m20.5093s,+00d22m53.009s,354.085455559,0.3813916255,G,140650.62959528,0.46916,SLS,20.9851381005155,2,0,23,3,1,4,0,0,0,1
705,WISEA J233626.52+000640.9,23h36m26.5241s,+00d06m40.931s,354.1105173,0.1113698,G,150779.762342595,0.50294715,SLS,21.0073946283555,4,0,28,5,3,4,0,0,0,1
707,SDSS J233624.38+000744.3,23h36m24.3893s,+00d07m44.318s,354.1016223792,0.1289773541,G,199176.11324604,0.66438,SLS,21.0124373708439,2,0,19,2,1,3,0,0,0,1
708,WISEA J233754.75-000409.9,23h37m54.7529s,-00d04m09.938s,354.4781373,-0.0694273,G,27042.1281242561,0.09020283,SLS,21.0649186402019,1,0,36,6,1,4,0,0,0,1
711,WISEA J233634.16+000327.8,23h36m34.2067s,+00d03m27.878s,354.1425281669,0.0577440781,G,288631.18478866,0.96277,SLS,21.1669232128988,2,0,31,3,1,4,0,0,0,1
717,GALEXMSC J233830.12-000044.8,23h38m30.2390s,-00d00m47.491s,354.62599583333,-0.01319194444,G,228016.14770564,0.76058,SLS,21.3650579757225,2,0,3,2,1,0,0,0,0,1
722,WISEA J233617.99+001051.5,23h36m18.0382s,+00d10m52.819s,354.0751593613,0.1813387488,G,58801.29271212,0.19614,SLS,21.4181070007361,2,0,31,3,1,4,0,0,0,1
724,WISEA J233722.59-000421.9,23h37m22.5918s,-00d04m21.956s,354.3441327,-0.0727658,*,48.4532665015966,0.0001616227,SLS,21.443860589957,0,0,23,4,1,4,0,0,0,1
725,WISEA J233817.12-000251.1,23h38m17.1295s,-00d02m51.199s,354.5713732,-0.0475555,G,55950.2484489925,0.18662994,SLS,21.4902802980772,5,0,56,9,6,8,0,0,0,2
726,WISEA J233621.10+000819.4,23h36m21.1459s,+00d08m19.388s,354.08810791667,0.13871888889,G,215577.75862322,0.71909,SLS,21.5188431969106,2,0,12,2,1,0,0,0,0,1
728,WISEA J233833.70+003335.6,23h38m33.7016s,+00d33m35.662s,354.6404235,0.5599062,*,141017.665501609,0.4703843,SLS,21.5646828459105,12,0,24,8,6,4,0,0,0,1
729,WISEA J233902.91+001005.9,23h39m02.9100s,+00d10m05.933s,354.7621252,0.1683149,G,82732.2196761208,0.27596498,SLS,21.5798987994676,6,0,53,8,6,8,0,0,0,1
730,SDSS J233818.43-000248.2,23h38m18.4344s,-00d02m48.242s,354.5768103703,-0.0467340993,G,213784.99972438,0.71311,SLS,21.5866164597949,2,0,19,2,1,4,0,0,0,1
732,WISEA J233633.25+003008.6,23h36m33.2788s,+00d30m08.640s,354.1386617933,0.5024001778,G,133368.67079046,0.44487,SLS,21.6029020007777,2,0,31,3,1,4,0,0,0,1
734,SDSS J233820.80+003545.3,23h38m20.8042s,+00d35m45.328s,354.5866845467,0.5959244875,G,188848.26306794,0.62993,SLS,21.6321526760357,2,0,19,2,1,4,0,0,0,1
735,SDSS J233617.63+001025.8,23h36m17.6400s,+00d10m25.795s,354.0735,0.17383212,*,20.078157380882,6.6973524e-05,SLS,21.6381715576194,1,0,5,3,2,4,0,0,0,2
736,SDSS J233708.96-000333.8,23h37m08.9640s,-00d03m33.800s,354.2873502092,-0.0593889049,G,49234.91537734,0.16423,SLS,21.6589857380752,2,0,5,1,1,3,0,0,0,1
739,SDSS J233709.33-000340.9,23h37m09.3374s,-00d03m40.914s,354.2889060287,-0.0613650131,G,270526.71825004,0.90238,SLS,21.7356675586419,2,0,15,1,1,4,0,0,0,1
743,WISEA J233817.58-000306.0,23h38m17.5992s,-00d03m06.159s,354.57333,-0.051711,G,13889.6453985785,0.04633087,SLS,21.7658705226496,2,0,36,7,2,4,0,0,0,1
746,WISEA J233616.52+002221.7,23h36m16.5289s,+00d22m21.751s,354.0688704,0.3727086,G,36045.2493930966,0.12023401,SLS,21.793096191994,1,0,41,7,1,4,0,0,0,1
751,GALEXMSC J233735.00+003823.8,23h37m34.8490s,+00d38m26.340s,354.39520416667,0.64065,G,220680.22625838,0.73611,SLS,21.8862718820572,2,0,4,2,1,0,0,0,0,1
752,WISEA J233842.21+003210.4,23h38m42.2135s,+00d32m10.415s,354.6758896,0.5362264,G,41361.6369345871,0.13796757,SLS,21.9040701682331,2,0,36,7,2,4,0,0,0,1
754,WIG S00J233652659+00345684,23h36m52.6589s,+00d34m56.841s,354.21941208333,0.58245583333,G,231478.75059554,0.77213,SLS,21.9149163663672,2,0,0,1,1,0,0,0,0,1
758,SDSS J233636.68+000130.5,23h36m36.6811s,+00d01m30.514s,354.1528380285,0.0251427875,G,258612.96596912,0.86264,SLS,21.9795456872211,2,0,19,2,1,3,0,0,0,1
759,SDSS J233902.61+000840.2,23h39m02.6193s,+00d08m40.248s,354.7609140576,0.1445135249,G,82511.87821534,0.27523,SLS,21.9844247726915,2,0,19,2,1,4,0,0,0,1
763,WISEA J233855.05+002823.9,23h38m55.0889s,+00d28m23.700s,354.72953708333,0.47325,G,145911.98723318,0.48671,SLS,22.0430090242778,2,0,12,2,1,0,0,0,0,1
764,WISEA J233732.20+003836.6,23h37m32.2041s,+00d38m36.610s,354.384184,0.643503,G,25015.3662223242,0.08344228,SLS,22.1100280995158,1,0,36,6,1,4,0,0,0,1
767,WISEA J233706.07-000349.6,23h37m06.0794s,-00d03m49.698s,354.275331,-0.0638052,QSO,176764.27064182,0.58962214,SLS,22.1764447275132,12,0,23,9,6,4,0,0,0,2
769,SDSS J233906.49+001023.2,23h39m06.4973s,+00d10m23.279s,354.7770721562,0.1731332887,G,124629.72063976,0.41572,SLS,22.3546133925965,2,0,15,1,1,4,0,0,0,1
772,WISEA J233714.32-000449.2,23h37m14.3267s,-00d04m49.279s,354.3096947,-0.0803555,G,114937.451458092,0.38339007,SLS,22.4057104293068,4,0,37,6,2,4,0,0,0,1
774,WISEA J233902.39+002550.9,23h39m02.3933s,+00d25m50.956s,354.7599724,0.4308212,G,27400.1822485439,0.09139717,SLS,22.4425439408928,12,0,47,10,6,4,0,0,0,1
779,2MASS J23390377+0007586,23h39m03.7783s,+00d07m58.609s,354.765743,0.132947,G,83771.8159785766,0.2794327,SLS,22.5115127096672,3,0,7,5,3,0,0,0,0,1
780,SDSS J233742.52-000554.9,23h37m42.5277s,-00d05m54.943s,354.4271991309,-0.0985954362,G,169199.86537062,0.56439,SLS,22.5208836293906,2,0,15,1,1,4,0,0,0,1
789,SDSS J233642.14+003355.7,23h36m42.1483s,+00d33m55.742s,354.1756180541,0.5654840152,G,193054.35125368,0.64396,SLS,22.667617746482,2,0,19,2,1,4,0,0,0,1
790,SDSS J233611.56+002056.3,23h36m11.5609s,+00d20m56.311s,354.048170783,0.34897533,G,488781.6235232,1.6304,SLS,22.6782791441166,6,0,8,3,4,4,0,0,0,1
794,WISEA J233911.46+001637.9,23h39m11.4693s,+00d16m37.974s,354.7977888,0.277215,*,29.9524413563302,9.991059e-05,SLS,22.7170904506194,0,0,23,4,1,4,0,0,0,1
796,WISEA J233722.62+003852.5,23h37m22.6262s,+00d38m52.532s,354.3442762,0.6479256,*,12.819528724936,4.2761345e-05,SLS,22.7241937154769,0,0,23,4,1,4,0,0,0,1
798,WISEA J233858.86+000453.9,23h38m58.8634s,+00d04m53.990s,354.7452643,0.0816639,G,20557.8618883619,0.068573646,SLS,22.7972087415348,12,0,75,8,6,10,0,0,1,1
804,GALEXMSC J233652.21-000250.9,23h36m52.3680s,-00d02m52.569s,354.2182,-0.04793583333,G,133101.85550284,0.44398,SLS,22.9066522348733,2,0,4,2,1,0,0,0,0,1
807,WISEA J233646.27-000204.1,23h36m46.2729s,-00d02m04.128s,354.1928038,-0.03448,G,151167.34902192,0.50424,SLS,23.0865163385705,2,0,35,4,1,4,0,0,0,1
813,SDSS J233845.40+000004.8,23h38m45.4040s,+00d00m04.804s,354.6891835883,0.001334591,G,188758.32533054,0.62963,SLS,23.138255808895,2,0,19,2,1,4,0,0,0,1
815,SDSS J233900.22+000442.1,23h39m00.2288s,+00d04m42.136s,354.7509534418,0.0783712761,G,269003.7725634,0.8973,SLS,23.1915642504438,2,0,19,2,1,4,0,0,0,1
816,SDSS J233713.35+003848.3,23h37m13.3581s,+00d38m48.380s,354.3056588998,0.6467722952,G,206506.03884414,0.68883,SLS,23.227153417321,3,0,9,3,2,4,0,0,0,1
817,WISEA J233836.08+003514.3,23h38m36.0595s,+00d35m14.465s,354.650248067,0.5873513995,G,333564.0783937,1.11265,SLS,23.2317397792088,9,0,27,5,4,4,0,0,0,1
818,WISEA J233654.48-000335.9,23h36m54.4850s,-00d03m35.979s,354.2270209,-0.0599944,QSO,576497.599016962,1.922989,SLS,23.2580622280669,23,0,22,7,11,4,0,2,0,1
819,SDSS J233734.58+003949.9,23h37m34.5832s,+00d39m49.988s,354.3940966911,0.6638856028,G,112203.32325566,0.37427,SLS,23.2817752376434,2,0,19,2,1,4,0,0,0,1
825,SDSS J233833.10-000242.7,23h38m33.1072s,-00d02m42.724s,354.6379466533,-0.0452012944,G,157969.63989394,0.52693,SLS,23.3509774558845,2,0,15,1,1,4,0,0,0,1
826,WISEA J233648.67-000257.4,23h36m48.5074s,-00d02m56.762s,354.2021141482,-0.0491006946,G,177069.41739312,0.59064,SLS,23.4872088265348,2,0,30,3,1,3,0,0,0,1
827,SDSS J233810.39+003852.9,23h38m10.3918s,+00d38m52.940s,354.5432994643,0.6480388901,G,125118.3823463,0.41735,SLS,23.4940601469628,2,0,19,2,1,4,0,0,0,1
828,GALEXMSC J233643.87-000209.4,23h36m43.7770s,-00d02m06.878s,354.18240416667,-0.03524388889,G,230900.1511516,0.7702,SLS,23.4955171169738,2,0,4,2,1,0,0,0,0,1
829,WISEA J233703.71+003812.7,23h37m03.7141s,+00d38m12.746s,354.2654757,0.6368741,QSO,145701.841713896,0.48600903,SLS,23.4973903504137,21,0,28,8,10,4,2,0,0,1
831,WISEA J233753.06-000644.5,23h37m53.0669s,-00d06m44.597s,354.4711122,-0.1123882,QSO,535775.050650566,1.7871532,SLS,23.5504408777208,23,0,18,6,11,4,0,1,0,1
832,WISEA J233706.29-000521.1,23h37m06.2962s,-00d05m21.141s,354.2762344,-0.0892059,G,114680.379425357,0.38253257,SLS,23.5680293471634,4,0,27,5,3,4,0,0,0,1
835,FBQS J2336+0002,23h36m24.0400s,+00d02m46.042s,354.1001668,0.046123,QSO,328066.874029091,1.0943133,SLS,23.6151882165975,63,0,63,23,27,8,0,1,0,2
837,WISEA J233616.60+002738.3,23h36m16.6042s,+00d27m38.334s,354.0691843,0.4606484,G,81957.148246906,0.27337962,SLS,23.7232831880398,1,0,36,6,1,4,0,0,0,1
843,SDSS J233916.23+001654.9,23h39m16.2396s,+00d16m54.950s,354.8176652229,0.2819307757,G,190805.90781868,0.63646,SLS,23.9117193627392,2,0,18,2,1,4,0,0,0,1
847,GALEXMSC J233844.78-000110.6,23h38m44.6810s,-00d01m11.341s,354.68617083333,-0.01981694444,G,213764.01425232,0.71304,SLS,23.9394191377315,2,0,4,2,1,0,0,0,0,1
848,WISEA J233720.49-000650.0,23h37m20.4957s,-00d06m50.032s,354.3353989,-0.1138979,G,8244.3546520388,0.027500207,SLS,23.9668020231501,2,0,21,6,2,0,0,0,0,1
